,loan_amnt,int_rate,grade,sub_grade,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,term_months,emp_length_yrs,fico_score,loan_to_income,credit_history_yrs,revol_util_bucket,log_annual_inc,log_revol_bal,int_rate_sq,addr_state_freq
6109,6000.0,11.48,B,B5,RENT,53000.0,Verified,other,15.92,0.0,0.0,12.0,0.0,598.0,3.6,25.0,w,Individual,3.0,0.0,36,10.0,732.0,0.11320754716981132,27.665982203969882,low,10.87806606028079,6.395261598115449,131.7904,0.005504999438265363
3099,14000.0,9.8,B,B3,MORTGAGE,120000.0,Verified,credit_card,29.2,0.0,0.0,13.0,0.0,93730.0,87.0,31.0,w,Individual,5.0,0.0,60,10.0,682.0,0.11666666666666667,27.915126625598905,high,11.695255355062795,11.448184256626327,96.04000000000002,0.08077744073699585
8709,35000.0,13.67,C,C4,MORTGAGE,82000.0,Source Verified,debt_consolidation,12.26,0.0,0.0,11.0,0.0,5529.0,14.0,28.0,w,Individual,4.0,0.0,60,0.0,787.0,0.4268292682926829,10.165639972621491,low,11.314486721293981,8.61794309451638,186.8689,0.0047185709470845974
3338,25000.0,11.99,C,C1,RENT,90000.0,Not Verified,credit_card,37.0,0.0,0.0,11.0,0.0,37612.0,85.7,18.0,w,Individual,0.0,0.0,60,2.0,727.0,0.2777777777777778,30.33264887063655,high,11.407576060361786,10.535105014302918,143.7601,0.03583866981238063
2548,25000.0,13.44,C,C3,OWN,79000.0,Not Verified,debt_consolidation,8.85,2.0,1.0,10.0,0.0,18850.0,31.3,19.0,w,Individual,0.0,0.0,36,,662.0,0.31645569620253167,19.080082135523615,medium,11.277215789596891,9.844321241866911,180.63359999999997,0.02640152791821144
6526,25000.0,18.99,E,E1,RENT,79000.0,Verified,debt_consolidation,30.12,0.0,2.0,24.0,0.0,26553.0,42.5,43.0,w,Individual,1.0,0.0,60,10.0,677.0,0.31645569620253167,24.0,medium,11.277215789596891,10.186935674455848,360.6200999999999,0.07257611504325356
5428,16000.0,10.78,B,B4,MORTGAGE,55000.0,Verified,credit_card,31.14,0.0,1.0,23.0,0.0,33671.0,63.1,30.0,w,Individual,0.0,0.0,36,10.0,677.0,0.2909090909090909,9.585215605749486,high,10.915106645867501,10.424421910450405,116.20839999999998,0.08077744073699585
2318,7200.0,15.77,D,D1,MORTGAGE,54000.0,Verified,debt_consolidation,33.56,0.0,1.0,25.0,0.0,27771.0,44.0,39.0,w,Individual,2.0,0.0,36,4.0,662.0,0.13333333333333333,10.080766598220396,medium,10.896757843893464,10.231783597873164,248.69289999999998,0.027749691045949893
4206,18000.0,19.89,E,E3,RENT,60000.0,Not Verified,credit_card,27.76,0.0,0.0,20.0,0.0,8617.0,27.8,28.0,w,Individual,0.0,0.0,36,8.0,677.0,0.3,11.915126625598905,low,11.002116507732017,9.061608318175782,395.6121,0.023592854735422986
9152,25000.0,13.18,C,C3,MORTGAGE,139000.0,Source Verified,debt_consolidation,6.09,0.0,0.0,14.0,1.0,13243.0,57.3,40.0,w,Individual,6.0,1.0,60,10.0,662.0,0.17985611510791366,21.333333333333332,medium,11.842236406331555,9.491299898667137,173.7124,0.03538928210313448
2316,8400.0,12.88,C,C2,OWN,130000.0,Verified,debt_consolidation,10.51,0.0,4.0,14.0,1.0,4469.0,21.7,28.0,w,Individual,4.0,1.0,36,10.0,677.0,0.06461538461538462,21.828884325804243,low,11.775297421715825,8.405143687607614,165.89440000000002,0.07257611504325356
9979,15000.0,9.76,B,B3,MORTGAGE,83000.0,Verified,debt_consolidation,30.89,0.0,0.0,17.0,0.0,25587.0,68.6,45.0,w,Individual,8.0,0.0,36,10.0,677.0,0.18072289156626506,18.247775496235455,high,11.326607934898927,10.149878770570028,95.2576,0.022244691607684528
3079,5000.0,10.78,B,B4,OWN,14400.0,Verified,debt_consolidation,12.25,0.0,0.0,4.0,1.0,4085.0,63.8,5.0,w,Individual,0.0,1.0,36,,672.0,0.3472222222222222,28.752908966461327,high,9.575052927597381,8.315321775377567,116.20839999999998,0.022244691607684528
5940,30000.0,9.8,B,B3,MORTGAGE,100000.0,Verified,debt_consolidation,20.82,0.0,0.0,14.0,0.0,24829.0,52.8,30.0,w,Individual,2.0,0.0,36,8.0,712.0,0.3,17.66735112936345,medium,11.51293546492023,10.119807878502211,96.04000000000002,0.022244691607684528
910,12000.0,18.99,E,E1,RENT,50000.0,Verified,credit_card,21.87,0.0,5.0,10.0,1.0,5272.0,61.0,22.0,w,Individual,0.0,1.0,60,0.0,667.0,0.24,9.66735112936345,high,10.819798284210286,8.570354739530469,360.6200999999999,0.1468374339961802
1814,7250.0,13.99,C,C4,RENT,14544.0,Verified,credit_card,29.42,0.0,0.0,3.0,0.0,14549.0,80.8,6.0,w,Individual,0.0,0.0,36,,702.0,0.4984873487348735,19.83025325119781,high,9.585002570929301,9.585346272599638,195.7201,0.1468374339961802
9398,28000.0,13.67,C,C4,MORTGAGE,85000.0,Verified,debt_consolidation,7.45,0.0,1.0,7.0,0.0,22765.0,91.1,12.0,w,Individual,1.0,0.0,36,6.0,697.0,0.32941176470588235,14.33264887063655,maxed,11.350418300109132,10.033023473885162,186.8689,0.1468374339961802
8232,5000.0,11.22,B,B5,RENT,27180.0,Verified,debt_consolidation,26.4,0.0,0.0,6.0,0.0,24379.0,57.8,9.0,w,Individual,1.0,0.0,36,,667.0,0.18395879323031641,29.585215605749486,medium,10.21027347878698,10.101518403035262,125.88840000000002,0.02617683406358836
7901,28000.0,7.26,A,A4,RENT,175000.0,Source Verified,debt_consolidation,10.04,0.0,0.0,7.0,0.0,55934.0,54.3,16.0,w,Individual,2.0,0.0,36,10.0,697.0,0.16,12.41889117043121,medium,12.072546967175038,10.931945581281031,52.7076,0.03078305808336142
6703,34500.0,13.99,C,C4,MORTGAGE,75000.0,Verified,debt_consolidation,22.98,0.0,0.0,16.0,0.0,37442.0,41.3,28.0,w,Individual,0.0,0.0,36,1.0,687.0,0.46,13.998631074606434,medium,11.225256725762893,10.530575055586564,195.7201,0.07257611504325356
4061,22425.0,13.99,C,C4,RENT,51000.0,Source Verified,debt_consolidation,22.61,0.0,1.0,11.0,0.0,4228.0,20.9,33.0,w,Individual,0.0,0.0,36,3.0,727.0,0.43970588235294117,11.331964407939767,low,10.839600519357369,8.34972083747249,195.7201,0.07257611504325356
3281,17475.0,8.49,B,B1,MORTGAGE,65000.0,Not Verified,credit_card,23.9,0.0,0.0,12.0,0.0,16666.0,35.3,24.0,w,Individual,0.0,0.0,36,10.0,747.0,0.26884615384615385,20.752908966461327,medium,11.082157933374816,9.721185995542175,72.0801,0.03078305808336142
6984,33600.0,16.55,D,D2,MORTGAGE,76524.0,Verified,debt_consolidation,38.17,0.0,0.0,22.0,2.0,16675.0,54.7,59.0,w,Individual,4.0,1.0,60,10.0,667.0,0.43907793633369924,31.583846680355922,medium,11.245372763813613,9.721725839000687,273.90250000000003,0.010560611167284574
6231,4800.0,13.44,C,C3,MORTGAGE,31200.0,Verified,other,25.5,0.0,1.0,8.0,1.0,24120.0,42.2,19.0,w,Individual,2.0,0.0,36,,662.0,0.15384615384615385,26.584531143052704,medium,10.348205424565993,10.090838109351523,180.63359999999997,0.027749691045949893
2628,13000.0,8.49,B,B1,RENT,72000.0,Not Verified,credit_card,12.5,0.0,0.0,19.0,0.0,14253.0,40.7,20.0,w,Individual,0.0,0.0,36,5.0,682.0,0.18055555555555555,8.167008898015059,medium,11.184435286790631,9.564792848061815,72.0801,0.1468374339961802
261,5875.0,7.91,A,A5,RENT,70000.0,Not Verified,debt_consolidation,9.53,0.0,0.0,9.0,1.0,5814.0,45.1,18.0,w,Individual,0.0,0.0,36,5.0,672.0,0.08392857142857142,13.08145106091718,medium,11.156264806643742,8.668196064952765,62.5681,0.1468374339961802
8442,8000.0,9.76,B,B3,RENT,65000.0,Verified,credit_card,30.32,0.0,0.0,11.0,0.0,8832.0,89.2,17.0,w,Individual,0.0,0.0,36,2.0,707.0,0.12307692307692308,10.33264887063655,high,11.082157933374816,9.086249986745132,95.2576,0.1468374339961802
4901,15000.0,15.77,D,D1,MORTGAGE,57000.0,Not Verified,major_purchase,22.02,1.0,1.0,9.0,0.0,107.0,0.5,32.0,w,Individual,2.0,0.0,60,7.0,687.0,0.2631578947368421,10.584531143052704,low,10.950824090522444,4.68213122712422,248.69289999999998,0.07257611504325356
3899,10000.0,8.49,B,B1,MORTGAGE,51000.0,Source Verified,debt_consolidation,13.06,0.0,1.0,14.0,0.0,15565.0,70.1,18.0,w,Individual,1.0,0.0,36,3.0,682.0,0.19607843137254902,12.167008898015059,high,10.839600519357369,9.652844327519333,72.0801,0.07257611504325356
1125,10000.0,13.99,C,C4,RENT,35000.0,Source Verified,credit_card,29.01,0.0,0.0,7.0,0.0,3675.0,64.5,15.0,w,Individual,0.0,0.0,36,10.0,662.0,0.2857142857142857,11.665982203969884,high,10.463131911491967,8.209580483475577,195.7201,0.027075609482080664
4184,15000.0,11.99,C,C1,RENT,41500.0,Source Verified,debt_consolidation,31.92,1.0,1.0,12.0,0.0,13497.0,75.0,14.0,w,Individual,0.0,0.0,36,10.0,682.0,0.3614457831325301,30.584531143052704,high,10.633472802314019,9.510296805303351,143.7601,0.022244691607684528
1716,28000.0,19.48,E,E2,MORTGAGE,87500.0,Verified,debt_consolidation,21.03,0.0,2.0,17.0,0.0,14163.0,33.6,38.0,w,Individual,5.0,0.0,60,10.0,682.0,0.32,12.082135523613964,medium,11.379405500851828,9.558458813231795,379.47040000000004,0.02617683406358836
8811,4000.0,11.99,C,C1,MORTGAGE,130000.0,Source Verified,credit_card,11.35,1.0,5.0,11.0,0.0,8375.0,70.0,39.0,w,Individual,4.0,0.0,36,10.0,662.0,0.03076923076923077,17.50034223134839,high,11.775297421715825,9.033125752550372,143.7601,0.1468374339961802
1950,8400.0,7.91,A,A5,RENT,80000.0,Not Verified,debt_consolidation,6.42,0.0,1.0,7.0,0.0,7557.0,24.7,15.0,w,Individual,0.0,0.0,36,3.0,757.0,0.105,18.584531143052704,low,11.289794413577894,8.930361883909434,62.5681,0.08077744073699585
4564,12000.0,11.48,B,B5,RENT,45000.0,Source Verified,debt_consolidation,7.63,1.0,0.0,7.0,0.0,2934.0,53.3,26.0,w,Individual,0.0,0.0,36,1.0,677.0,0.26666666666666666,8.501026694045175,medium,10.714439990727769,7.984462732262196,131.7904,0.003595101673969217
6348,12000.0,6.49,A,A2,MORTGAGE,86000.0,Source Verified,credit_card,13.51,0.0,0.0,13.0,0.0,17942.0,41.2,37.0,w,Individual,5.0,0.0,36,6.0,717.0,0.13953488372093023,18.82819986310746,medium,11.362114203075018,9.794955345712667,42.1201,0.017189079878665317
1541,17150.0,8.49,B,B1,OWN,62675.0,Not Verified,credit_card,27.5,0.0,1.0,12.0,0.0,13364.0,63.0,45.0,w,Individual,2.0,0.0,36,,672.0,0.2736338252891903,40.33401779603012,high,11.045733878224299,9.50039462857302,72.0801,0.08077744073699585
5544,6000.0,9.8,B,B3,MORTGAGE,76800.0,Not Verified,debt_consolidation,25.97,0.0,0.0,17.0,0.0,26999.0,68.9,29.0,w,Individual,1.0,0.0,36,4.0,677.0,0.078125,13.418206707734429,high,11.248972939884327,10.203592144986466,96.04000000000002,0.07257611504325356
2086,12000.0,10.78,B,B4,MORTGAGE,85000.0,Verified,credit_card,28.36,1.0,2.0,13.0,0.0,7123.0,52.0,49.0,w,Individual,2.0,0.0,36,9.0,667.0,0.1411764705882353,25.66735112936345,medium,11.350418300109132,8.871224644409551,116.20839999999998,0.08133917537355353
4963,20000.0,13.44,C,C3,MORTGAGE,50000.0,Source Verified,debt_consolidation,31.66,2.0,1.0,18.0,0.0,16551.0,66.5,31.0,w,Individual,3.0,0.0,36,10.0,667.0,0.4,13.66735112936345,high,10.819798284210286,9.714262219425379,180.63359999999997,0.1468374339961802
2744,20000.0,21.48,E,E5,RENT,120000.0,Source Verified,debt_consolidation,14.71,0.0,4.0,13.0,0.0,44806.0,88.4,19.0,f,Individual,3.0,0.0,60,0.0,692.0,0.16666666666666666,10.417522245037645,high,11.695255355062795,10.710119656197316,461.3904,0.1468374339961802
1892,18850.0,11.99,C,C1,RENT,50000.0,Not Verified,debt_consolidation,4.25,0.0,0.0,11.0,1.0,3901.0,15.1,23.0,w,Individual,4.0,1.0,36,0.0,672.0,0.377,24.58590006844627,low,10.819798284210286,8.269244521183056,143.7601,0.003370407819346141
146,16000.0,15.77,D,D1,MORTGAGE,70000.0,Not Verified,debt_consolidation,8.78,0.0,1.0,7.0,0.0,15986.0,76.1,25.0,w,Individual,1.0,0.0,36,1.0,707.0,0.22857142857142856,11.75085557837098,high,11.156264806643742,9.679531170964891,248.69289999999998,0.03538928210313448
3501,20950.0,17.97,D,D4,MORTGAGE,87500.0,Not Verified,debt_consolidation,10.81,0.0,0.0,7.0,0.0,830.0,7.6,17.0,w,Individual,3.0,0.0,60,5.0,737.0,0.23942857142857144,12.501026694045175,low,11.379405500851828,6.722629794855448,322.92089999999996,0.03538928210313448
8048,7700.0,16.99,D,D3,OWN,67000.0,Verified,debt_consolidation,19.13,0.0,2.0,10.0,0.0,2742.0,49.9,12.0,w,Individual,1.0,0.0,36,5.0,672.0,0.11492537313432835,9.585215605749486,medium,11.112462823634855,7.916807490937603,288.66009999999994,0.1468374339961802
5434,16000.0,13.99,C,C4,OWN,53000.0,Verified,debt_consolidation,31.45,0.0,0.0,7.0,0.0,25444.0,89.3,9.0,w,Individual,0.0,0.0,60,2.0,677.0,0.3018867924528302,21.333333333333332,high,10.87806606028079,10.144274539022932,195.7201,0.08133917537355353
9341,7700.0,10.64,B,B4,RENT,22176.0,Verified,other,13.2,0.0,0.0,5.0,0.0,10259.0,64.5,5.0,w,Individual,0.0,0.0,36,3.0,662.0,0.3472222222222222,8.41889117043121,high,10.006810994768028,9.23600811872476,113.20960000000001,0.08077744073699585
7691,35000.0,13.67,C,C4,MORTGAGE,150000.0,Source Verified,home_improvement,5.23,0.0,0.0,10.0,0.0,11796.0,47.0,42.0,w,Individual,3.0,0.0,60,2.0,697.0,0.23333333333333334,15.080082135523615,medium,11.918397239722838,9.375600540841843,186.8689,0.02617683406358836
7074,30000.0,9.17,B,B2,MORTGAGE,80000.0,Not Verified,credit_card,24.84,0.0,0.0,12.0,0.0,22224.0,65.0,30.0,w,Individual,1.0,0.0,60,6.0,702.0,0.375,12.167008898015059,high,11.289794413577894,10.008973060382106,84.0889,0.022244691607684528
5116,25000.0,17.27,D,D3,RENT,63000.0,Not Verified,debt_consolidation,10.76,0.0,1.0,7.0,0.0,13714.0,93.3,16.0,w,Individual,0.0,0.0,60,4.0,662.0,0.3968253968253968,16.418891170431213,maxed,11.050905878263567,9.526245403371703,298.2529,0.08133917537355353
3173,2000.0,13.99,C,C4,MORTGAGE,26700.0,Source Verified,credit_card,34.02,0.0,0.0,15.0,0.0,13965.0,33.4,44.0,w,Individual,6.0,0.0,36,10.0,662.0,0.0749063670411985,12.334017796030116,medium,10.192456296870509,9.54438108340598,195.7201,0.009437141894169195
5084,24350.0,23.13,F,F2,MORTGAGE,58000.0,Verified,debt_consolidation,12.08,0.0,0.0,8.0,1.0,6145.0,46.2,39.0,w,Individual,2.0,1.0,60,10.0,662.0,0.41982758620689653,17.08145106091718,medium,10.968215530759235,8.72355674269043,534.9969,0.08133917537355353
4774,18000.0,9.17,B,B2,MORTGAGE,70000.0,Verified,credit_card,9.05,0.0,0.0,9.0,0.0,20357.0,63.0,26.0,w,Individual,6.0,0.0,36,,682.0,0.2571428571428571,10.913073237508556,high,11.156264806643742,9.921229234012285,84.0889,0.014942141332434558
7652,7000.0,7.89,A,A5,RENT,35000.0,Not Verified,major_purchase,18.42,0.0,1.0,7.0,0.0,6465.0,68.8,8.0,w,Individual,0.0,0.0,36,2.0,692.0,0.2,3.164955509924709,high,10.463131911491967,8.774312958285378,62.25209999999999,0.0047185709470845974
4507,30000.0,10.78,B,B4,MORTGAGE,105000.0,Verified,debt_consolidation,13.07,1.0,0.0,10.0,0.0,24125.0,73.0,26.0,w,Individual,4.0,0.0,36,4.0,672.0,0.2857142857142857,19.915126625598905,high,11.561725152903833,10.09104537612533,116.20839999999998,0.03538928210313448
7923,15550.0,14.48,C,C5,MORTGAGE,45800.0,Source Verified,debt_consolidation,24.32,0.0,0.0,16.0,0.0,15535.0,64.7,21.0,f,Individual,0.0,0.0,36,2.0,677.0,0.3395196506550218,9.752224503764545,high,10.732061203925051,9.650915190531105,209.6704,0.08133917537355353
1672,2400.0,19.89,E,E3,MORTGAGE,52000.0,Verified,other,12.99,1.0,0.0,5.0,0.0,0.0,0.0,11.0,w,Individual,2.0,0.0,36,8.0,727.0,0.046153846153846156,11.416837782340862,low,10.859018228147885,0.0,395.6121,0.008088978766430738
9527,35000.0,17.57,D,D4,MORTGAGE,75000.0,Source Verified,credit_card,22.16,0.0,0.0,7.0,0.0,13159.0,78.8,13.0,w,Individual,1.0,0.0,60,8.0,712.0,0.4666666666666667,7.080082135523614,high,11.225256725762893,9.484937204879309,308.7049,0.023592854735422986
1940,15000.0,12.88,C,C2,MORTGAGE,77000.0,Not Verified,medical,15.76,0.0,0.0,10.0,0.0,0.0,0.0,29.0,w,Individual,3.0,0.0,60,8.0,707.0,0.19480519480519481,14.165639972621491,low,11.251573687764477,0.0,165.89440000000002,0.029771935737557577
3718,15000.0,11.48,B,B5,MORTGAGE,350000.0,Source Verified,debt_consolidation,9.09,1.0,0.0,10.0,0.0,139744.0,33.6,24.0,w,Individual,8.0,0.0,36,5.0,712.0,0.04285714285714286,22.666666666666668,medium,12.765691290604371,11.847574612201978,131.7904,0.027075609482080664
8097,21200.0,11.22,B,B5,RENT,53000.0,Not Verified,debt_consolidation,17.05,0.0,0.0,11.0,0.0,33686.0,50.8,22.0,w,Individual,0.0,0.0,36,9.0,702.0,0.4,15.080082135523615,medium,10.87806606028079,10.424867285240648,125.88840000000002,0.1468374339961802
8938,11325.0,17.86,D,D5,RENT,50000.0,Source Verified,credit_card,18.99,0.0,0.0,13.0,0.0,11628.0,94.5,15.0,w,Individual,0.0,0.0,60,9.0,667.0,0.2265,6.33264887063655,maxed,10.819798284210286,9.361257257293042,318.9796,0.03078305808336142
8535,9500.0,11.22,B,B5,MORTGAGE,38000.0,Verified,credit_card,18.22,0.0,0.0,12.0,0.0,6456.0,58.2,19.0,f,Individual,1.0,0.0,36,3.0,667.0,0.25,6.997946611909651,medium,10.545367754151743,8.772920092626467,125.88840000000002,0.03583866981238063
1436,2000.0,12.88,C,C2,MORTGAGE,36000.0,Source Verified,home_improvement,29.46,1.0,0.0,4.0,0.0,0.0,0.0,12.0,w,Individual,0.0,0.0,36,7.0,677.0,0.05555555555555555,12.082135523613964,low,10.491301994830229,0.0,165.89440000000002,0.00853836647567689
5414,21675.0,11.48,B,B5,RENT,80000.0,Source Verified,debt_consolidation,33.53,0.0,0.0,14.0,0.0,21964.0,40.8,29.0,w,Individual,3.0,0.0,60,3.0,747.0,0.2709375,19.665982203969882,medium,11.289794413577894,9.99720555640988,131.7904,0.022244691607684528
3241,16000.0,15.77,D,D1,OWN,124000.0,Not Verified,debt_consolidation,31.42,0.0,1.0,22.0,0.0,60481.0,76.7,35.0,w,Individual,2.0,0.0,36,10.0,717.0,0.12903225806451613,21.08145106091718,high,11.728044909070784,11.010101079089722,248.69289999999998,0.02617683406358836
1289,3775.0,11.48,B,B5,RENT,62000.0,Source Verified,debt_consolidation,8.75,0.0,0.0,11.0,0.0,3491.0,28.9,13.0,w,Individual,0.0,0.0,36,10.0,692.0,0.06088709677419355,3.4989733059548254,low,11.034905792929415,8.158229916959492,131.7904,0.08133917537355353
9970,7500.0,12.59,C,C2,OWN,47000.0,Verified,debt_consolidation,20.45,1.0,1.0,27.0,0.0,7242.0,56.6,39.0,f,Individual,0.0,0.0,36,2.0,682.0,0.1595744680851064,14.417522245037645,medium,10.757924157061597,8.887790764195326,158.50809999999998,0.03538928210313448
1462,7450.0,18.99,E,E1,MORTGAGE,58000.0,Source Verified,debt_consolidation,17.26,2.0,0.0,5.0,0.0,129.0,8.6,17.0,w,Individual,2.0,0.0,36,10.0,662.0,0.12844827586206897,14.165639972621491,low,10.968215530759235,4.867534450455582,360.6200999999999,0.03078305808336142
4938,17000.0,6.99,A,A3,MORTGAGE,58000.0,Not Verified,debt_consolidation,16.75,1.0,2.0,12.0,0.0,2605.0,11.9,35.0,w,Individual,2.0,0.0,36,6.0,742.0,0.29310344827586204,34.75154004106776,low,10.968215530759235,7.8655717576847906,48.8601,0.029771935737557577
3443,17000.0,15.77,D,D1,MORTGAGE,74000.0,Verified,debt_consolidation,27.51,0.0,1.0,18.0,2.0,9719.0,18.0,51.0,w,Individual,2.0,1.0,60,,692.0,0.22972972972972974,21.166324435318277,low,11.211833885608513,9.181940897454485,248.69289999999998,0.013481631277384564
2845,12000.0,11.99,C,C1,RENT,98000.0,Not Verified,debt_consolidation,10.36,0.0,0.0,13.0,0.0,12652.0,47.9,29.0,w,Individual,0.0,0.0,60,5.0,682.0,0.12244897959183673,7.83025325119781,medium,11.49273296168228,9.445649620189263,143.7601,0.004156836310526907
5022,9600.0,10.78,B,B4,MORTGAGE,110000.0,Verified,debt_consolidation,34.79,0.0,1.0,22.0,0.0,46299.0,80.7,41.0,w,Individual,2.0,0.0,36,10.0,672.0,0.08727272727272728,12.914442162902121,high,11.608244735642321,10.742897240074326,116.20839999999998,0.003370407819346141
8703,24000.0,8.38,B,B1,MORTGAGE,95000.0,Verified,debt_consolidation,17.57,1.0,1.0,15.0,0.0,20692.0,25.0,30.0,w,Individual,2.0,0.0,60,10.0,732.0,0.25263157894736843,16.752908966461327,low,11.461642696843066,9.93755075781183,70.22440000000002,0.007864284911807662
5917,20000.0,11.48,B,B5,MORTGAGE,140000.0,Not Verified,debt_consolidation,22.92,0.0,1.0,11.0,1.0,9065.0,27.1,29.0,w,Individual,0.0,1.0,36,5.0,677.0,0.14285714285714285,19.915126625598905,low,11.849404844423074,9.112286431500793,131.7904,0.1468374339961802
6775,24000.0,13.99,C,C4,MORTGAGE,100000.0,Source Verified,credit_card,25.87,0.0,0.0,17.0,0.0,23335.0,50.8,40.0,w,Individual,1.0,0.0,60,6.0,687.0,0.24,11.83025325119781,medium,11.51293546492023,10.057752511547557,195.7201,0.027075609482080664
9715,5625.0,17.57,D,D4,MORTGAGE,100000.0,Source Verified,small_business,25.56,0.0,0.0,19.0,1.0,13567.0,58.0,33.0,w,Joint App,1.0,0.0,36,10.0,672.0,0.05625,24.501026694045173,medium,11.51293546492023,9.515469358031684,308.7049,0.03538928210313448
4352,6175.0,16.59,D,D2,RENT,35000.0,Not Verified,debt_consolidation,21.57,4.0,0.0,6.0,1.0,941.0,31.0,16.0,w,Individual,0.0,1.0,36,1.0,672.0,0.17642857142857143,21.166324435318277,medium,10.463131911491967,6.848005274576363,275.2281,0.1468374339961802
5069,12900.0,17.97,D,D4,RENT,38000.0,Source Verified,small_business,29.85,0.0,0.0,11.0,0.0,14096.0,87.0,18.0,w,Individual,0.0,0.0,36,8.0,662.0,0.3394736842105263,14.247775496235455,high,10.545367754151743,9.553717287770924,322.92089999999996,0.01820020222446916
2706,26600.0,19.48,E,E2,MORTGAGE,65000.0,Verified,debt_consolidation,51.2,0.0,1.0,18.0,0.0,36896.0,94.1,43.0,w,Joint App,3.0,0.0,60,9.0,687.0,0.40923076923076923,20.0,maxed,11.082157933374816,10.51588552591052,379.47040000000004,0.08077744073699585
5193,16200.0,24.24,F,F3,RENT,45000.0,Verified,debt_consolidation,28.16,0.0,1.0,5.0,0.0,7530.0,44.0,26.0,w,Individual,0.0,0.0,60,10.0,722.0,0.36,14.33264887063655,medium,10.714439990727769,8.926783114101351,587.5776,0.08077744073699585
5924,25000.0,8.49,B,B1,MORTGAGE,100000.0,Source Verified,debt_consolidation,19.56,1.0,1.0,16.0,0.0,20788.0,38.1,34.0,w,Individual,1.0,0.0,60,5.0,712.0,0.25,18.99794661190965,medium,11.51293546492023,9.942179279647114,72.0801,0.020784181552634534
7587,16800.0,12.59,C,C2,RENT,70000.0,Source Verified,debt_consolidation,18.63,0.0,0.0,15.0,0.0,11812.0,61.5,28.0,w,Individual,0.0,0.0,60,3.0,707.0,0.24,13.333333333333334,high,11.156264806643742,9.37695589894852,158.50809999999998,0.03078305808336142
3659,30000.0,16.59,D,D2,RENT,124000.0,Verified,debt_consolidation,26.26,1.0,2.0,29.0,0.0,41943.0,67.0,52.0,w,Individual,0.0,0.0,36,8.0,662.0,0.24193548387096775,17.998631074606433,high,11.728044909070784,10.644090674252368,275.2281,0.08077744073699585
4907,12000.0,9.17,B,B2,OWN,35000.0,Not Verified,debt_consolidation,33.05,0.0,0.0,14.0,0.0,18207.0,66.0,44.0,w,Individual,5.0,0.0,36,0.0,682.0,0.34285714285714286,50.666666666666664,high,10.463131911491967,9.809616336926057,84.0889,0.01820020222446916
593,15000.0,9.8,B,B3,RENT,52500.0,Not Verified,debt_consolidation,4.96,0.0,0.0,8.0,1.0,10459.0,52.3,16.0,w,Individual,3.0,1.0,36,4.0,697.0,0.2857142857142857,13.828884325804244,medium,10.868587496017359,9.255313737618913,96.04000000000002,0.08133917537355353
